0.8268156424581006,0.776536312849162,0.8212290502793296,0.7597765363128491,0.7094972067039106,0,1,2,3,4,5,7,9,10,11,12
0.8044692737430168,0.7932960893854749,0.8044692737430168,0.7877094972067039,0.7541899441340782,0,1,2,3,4,5,6,8,10,11,12
0.8324022346368715,0.7877094972067039,0.8156424581005587,0.770949720670391,0.7150837988826816,0,2,4,5,6,7,8,9,10,11,12
0.8212290502793296,0.7877094972067039,0.8156424581005587,0.7653631284916201,0.7318435754189944,0,1,2,3,4,5,6,7,10,11,12
0.8100558659217877,0.8156424581005587,0.8100558659217877,0.7932960893854749,0.7094972067039106,0,2,3,4,5,6,7,9,10,11,12
0.8268156424581006,0.8044692737430168,0.8156424581005587,0.7821229050279329,0.7150837988826816,0,1,2,4,6,7,8,9,10,11,12
0.8156424581005587,0.7821229050279329,0.8156424581005587,0.7653631284916201,0.6927374301675978,0,1,3,4,6,7,8,9,10,11,12
0.8100558659217877,0.8100558659217877,0.7988826815642458,0.7374301675977654,0.7318435754189944,0,1,3,4,5,6,7,8,10,11,12
0.8100558659217877,0.7821229050279329,0.8100558659217877,0.7597765363128491,0.7150837988826816,0,1,2,4,5,7,8,9,10,11,12
0.770949720670391,0.776536312849162,0.7988826815642458,0.770949720670391,0.7374301675977654,1,2,3,4,5,6,7,8,9,10,11
0.8156424581005587,0.7988826815642458,0.8100558659217877,0.776536312849162,0.7318435754189944,0,1,2,3,5,7,8,9,10,11,12
0.8212290502793296,0.8212290502793296,0.8100558659217877,0.776536312849162,0.7374301675977654,0,1,2,4,5,6,7,8,10,11,12
0.8156424581005587,0.7821229050279329,0.8044692737430168,0.7653631284916201,0.7094972067039106,0,1,2,3,4,5,6,9,10,11,12
0.8324022346368715,0.7821229050279329,0.8156424581005587,0.770949720670391,0.7318435754189944,1,2,3,4,5,6,7,8,10,11,12
0.7932960893854749,0.776536312849162,0.8044692737430168,0.7262569832402235,0.6983240223463687,0,1,3,4,5,6,8,9,10,11,12
0.8044692737430168,0.7932960893854749,0.770949720670391,0.7486033519553073,0.7541899441340782,0,1,2,4,5,6,7,8,9,10,11
0.8156424581005587,0.7877094972067039,0.8044692737430168,0.7597765363128491,0.7150837988826816,0,1,2,4,5,6,7,9,10,11,12
0.7988826815642458,0.7821229050279329,0.8156424581005587,0.776536312849162,0.7262569832402235,1,2,3,4,5,6,7,8,9,10,12
0.8044692737430168,0.776536312849162,0.776536312849162,0.7821229050279329,0.664804469273743,0,1,2,3,4,5,6,8,9,10,12
0.776536312849162,0.7877094972067039,0.7932960893854749,0.7486033519553073,0.7374301675977654,0,1,2,3,4,5,7,8,9,10,11
0.8212290502793296,0.770949720670391,0.8100558659217877,0.7877094972067039,0.7318435754189944,0,1,2,3,5,6,7,9,10,11,12
0.8324022346368715,0.7988826815642458,0.8324022346368715,0.776536312849162,0.7318435754189944,0,2,3,5,6,7,8,9,10,11,12
0.8212290502793296,0.7877094972067039,0.8100558659217877,0.7653631284916201,0.7318435754189944,0,1,2,3,5,6,7,8,9,11,12
0.8324022346368715,0.7877094972067039,0.8324022346368715,0.8044692737430168,0.7094972067039106,2,3,4,5,6,7,8,9,10,11,12
0.8044692737430168,0.7877094972067039,0.7932960893854749,0.7597765363128491,0.7374301675977654,0,1,2,3,4,6,7,8,9,10,11
0.8100558659217877,0.7653631284916201,0.770949720670391,0.8044692737430168,0.664804469273743,0,1,2,3,4,5,7,8,9,10,12
0.8379888268156425,0.8156424581005587,0.8044692737430168,0.776536312849162,0.7318435754189944,0,1,2,3,4,6,7,8,10,11,12
